user_id,author_name,business_name,rating,text,review_time,review_timestamp,gmap_id,address,description,latitude,longitude,avg_rating,num_of_reviews,price,state,url,categories,pics_count,response_time,response_text,pics_urls,hours,misc_data,relative_results
109040375496317513004,Rashon Ford,Cox Auto Sales,5.0,Great dealership the best experience i ever experienced with buying a car i highly recommend cox auto to any and everyone jamie was an expert at finding the right deal and is truly a great sales person thanx again !,2017-11-09 02:53:18,1510167198540,0x89c701fd394a2757:0xbeb8d660725317d,"Cox Auto Sales, 3400 Kirkwood Hwy, Wilmington, DE 19808",,39.7354578,-75.6312167,4.6,747,,Closed ⋅ Opens 9AM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c701fd394a2757:0xbeb8d660725317d?authuser=-1&hl=en&gl=us,Used car dealer | Car dealer,0,,,,"{""Tuesday"":""9AM–8PM"",""Wednesday"":""9AM–8PM"",""Thursday"":""9AM–8PM"",""Friday"":""9AM–8PM"",""Saturday"":""9AM–5PM"",""Sunday"":""Closed"",""Monday"":""9AM–8PM""}","{""Service options"":[""In-store shopping""],""Accessibility"":[""Wheelchair accessible entrance""],""Offerings"":[""Buys used goods"",""Oil change""],""Payments"":[""Debit cards""]}",0x89c7a86435274237:0xa00fd9f993920c1c | 0x89c70201968013d3:0x291b0f8ef8b56c4f | 0x89c706b991d26b9d:0xf7d170611f718a2e | 0x89c70400989a7a31:0xc4f2df1681eda833 | 0x89c702167b8430a7:0x48294b2026703376
113822202259676584531,Aaron Locke,Lidl,2.0,It was ok. Felt awkward... seems high class but thrown together. I dont plan to go back,2019-01-28 02:36:11,1548614171507,0x89c7a06cce59c437:0xd97ab8c3a6debe7a,"Lidl, 359 Auto Park Dr, Middletown, DE 19709",,39.4453188,-75.7311407,4.4,1078,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c7a06cce59c437:0xd97ab8c3a6debe7a?authuser=-1&hl=en&gl=us,Grocery store | Discount supermarket | Fresh food market | Produce market | Supermarket,0,,,,"{""Thursday"":""7AM–9PM"",""Friday"":""8AM–9PM"",""Saturday"":""8AM–9PM"",""Sunday"":""8AM–9PM"",""Monday"":""8AM–9PM"",""Tuesday"":""7AM–9PM"",""Wednesday"":""8AM–9PM""}","{""Service options"":[""No-contact delivery"",""In-store shopping""],""Health & safety"":[""Mask required"",""Staff required to disinfect surfaces between visits"",""Safety dividers at checkout""],""Highlights"":[""Great produce""],""Accessibility"":[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""],""Planning"":[""Quick visit""],""Payments"":[""NFC mobile payments"",""Credit cards""]}",0x89c7a069c6dac70d:0xc7c0f01884edf4ae | 0x89c70af30f818dc9:0xc4d8b00037b7838c | 0x89c7a06df251943b:0x533c68591cda5b40 | 0x89c70a9176fbeb01:0x7d754e2fef84b6c1 | 0x89c7a07eb544a9f9:0xd05dbfd2a4c48860
114413942042540225325,Shari Milewski,Sanctuary Spa,5.0,"I have had amazing facials including hydrafacials, and many fabulous deep tissue massages at Sanctuary Spa... highly recommended!",2020-03-30 05:00:42,1585515642698,0x89c6e49f2863222f:0x64b1395bb0726c5a,"Sanctuary Spa, 1847 Marsh Rd, Wilmington, DE 19810",,39.8055564,-75.5007596,4.9,138,,Open ⋅ Closes 8PM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c6e49f2863222f:0x64b1395bb0726c5a?authuser=-1&hl=en&gl=us,Day spa | Boutique | Massage therapist | Nail salon,0,,,,"{""Thursday"":""10AM–8PM"",""Friday"":""10AM–7PM"",""Saturday"":""10AM–5PM"",""Sunday"":""Closed"",""Monday"":""Closed"",""Tuesday"":""10AM–8PM"",""Wednesday"":""10AM–8PM""}","{""From the business"":[""Identifies as women-led""],""Health & safety"":[""Appointment required"",""Mask required"",""Temperature check required"",""Staff wear masks"",""Staff get temperature checks"",""Staff required to disinfect surfaces between visits""],""Accessibility"":[""Wheelchair accessible entrance"",""Wheelchair accessible restroom""],""Amenities"":[""Gender-neutral restroom"",""Restroom""],""Planning"":[""Appointments recommended""]}",0x89c6fd1025cd772b:0x4adcf962b4ec471c | 0x89c6fd100e3e150b:0xdf58576c2ba1fa1b | 0x89c6e40cd3055555:0x7d1176760a11ac05 | 0x89c700e9efd382a7:0x2c74cfde5d790c55 | 0x89c6fd15141e06b1:0xceece95617ca4fd
115076298395194287181,alelmy,Mercer Sydell Dental,5.0,"Always a pleasure to go there. Nice people, and they do a great job.",2019-05-19 00:01:30,1558195290891,0x89b8be6ba54b2e19:0x9a23c1841ab601d7,"Mercer Sydell Dental, 524 Union St, Milton, DE 19968",,38.785564,-75.3148202,4.9,527,,Open ⋅ Closes 5PM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89b8be6ba54b2e19:0x9a23c1841ab601d7?authuser=-1&hl=en&gl=us,Dentist | Cosmetic dentist | Dental hygienist,0,,,,"{""Thursday"":""8AM–5PM"",""Friday"":""8AM–1PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Monday"":""8AM–5PM"",""Tuesday"":""8AM–5PM"",""Wednesday"":""8AM–5PM""}","{""Accessibility"":[""Wheelchair accessible entrance""],""Amenities"":[""Restroom""],""Planning"":[""Appointments recommended""]}",0x89b8be6ba54b2e19:0xd2d9c7b60299fce2 | 0x89b899f9a0b46ae7:0x3f1c31c91883dc9d | 0x89b8b75674c1c097:0xbe482456204848c3 | 0x89b8b85258c4808b:0x613d5bffd6bfb9a9 | 0x89b8b77dd37ffb8b:0x18ed8ce7f348eee7
117061686217131481963,Berkleigh Diaz,Selbyville Holly Kia,5.0,Thank You Rod Vara!! You made buying a vehicle quick and easy! And we love our new Sedona! 5 star salesman!,2020-02-08 05:40:15,1581111615860,0x89b8dbe2f9f03775:0x505a89e2127f3788,"Selbyville Holly Kia, 38015 Dupont Blvd, Selbyville, DE 19975",,28.6478898,180.0,4.3,337,,Open ⋅ Closes 8PM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89b8dbe2f9f03775:0x505a89e2127f3788?authuser=-1&hl=en&gl=us,Kia dealer | Auto repair shop | Car dealer | Used car dealer,0,2020-02-08 06:43:01,Thanks so much for the great review Berkleigh! And thanks for the shout-out to Rod! Welcome to the Holly Kia family!,,"{""Tuesday"":""8:30AM–8PM"",""Wednesday"":""8:30AM–8PM"",""Thursday"":""8:30AM–8PM"",""Friday"":""8:30AM–8PM"",""Saturday"":""8:30AM–5PM"",""Sunday"":""Closed"",""Monday"":""8:30AM–8PM""}","{""Service options"":[""In-store shopping""],""Accessibility"":[""Wheelchair accessible entrance""],""Offerings"":[""Oil change"",""Repair services""],""Payments"":[""Checks"",""Debit cards"",""NFC mobile payments"",""Credit cards""]}",0x89b90251460cc2b5:0x243b86eb925b50f3 | 0x89b8dbe364e1050d:0xb5f3007073fbe8b | 0x89b8c2f9fc421a9f:0xc4ff57f905e443c8 | 0x89b8c2f9fcfe4c6d:0xeb752f5e5c799fe8 | 0x89b8db9ab22fa18f:0xb59cf9b1a702673b
116867610979966445937,Pearl Groff,Crab Barn Restaurant and Lounge,4.0,Crabs were good . Could only get medium. Nice people!,2020-08-06 22:26:16,1596723976487,0x89b8c79a3c8604e5:0x68f849ba75bb1dcc,"Crab Barn Restaurant and Lounge, 32600 Long Neck Rd, Millsboro, DE 19966",,38.6299817,-75.1738973,4.2,147,,Closed ⋅ Opens 11AM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89b8c79a3c8604e5:0x68f849ba75bb1dcc?authuser=-1&hl=en&gl=us,Seafood restaurant,0,,,,"{""Saturday"":""11AM–11PM"",""Sunday"":""11AM–9PM"",""Monday"":""11AM–9PM"",""Tuesday"":""11AM–9PM"",""Wednesday"":""11AM–9PM"",""Thursday"":""11AM–9PM"",""Friday"":""11AM–11PM""}","{""Service options"":[""Curbside pickup"",""Delivery""],""Accessibility"":[""Wheelchair accessible entrance""]}",0x89b8c734f8a95abf:0x7896a3d90926a3fd | 0x89b8b9d1c5e14f31:0xade1a0e7721f315a | 0x89b8cfc901ceca11:0x164e0e0dd51986c2 | 0x89b8ce3ef3c2fc6f:0xc6843cc0b783ef9f
106949188139956745527,CL Lankford,Winner Volkswagen,5.0,"Being the closest VW dealer, my options are limited. I have traveled to both MD & NJ in years past. Decided to give the Dover location another try and Les, his attention to detail, customer service & professionalism has kept me loyal and returning. He is both personal & patient in weighing out options that meet your best interest; making him the only customer service rep I will work with.",2019-09-20 04:30:58,1568925058768,0x89c77b24555bbf37:0x4fc5ae2e5635f4c2,"Winner Volkswagen, 1387 N Dupont Hwy, Dover, DE 19901",,39.1923677,-75.5442716,4.3,248,,Closed ⋅ Opens 9AM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c77b24555bbf37:0x4fc5ae2e5635f4c2?authuser=-1&hl=en&gl=us,Volkswagen dealer | Auto parts store | Auto repair shop | Car dealer | Car repair and maintenance | Used car dealer,0,2019-09-20 22:37:12,We are happy to hear Les was able to help you out! Our team works hard to go above and beyond for all our valued guests. We appreciate your business and hope to see you again soon!,,"{""Wednesday"":""9AM–8PM"",""Thursday"":""9AM–8PM"",""Friday"":""9AM–8PM"",""Saturday"":""9AM–6PM"",""Sunday"":""Closed"",""Monday"":""9AM–8PM"",""Tuesday"":""9AM–8PM""}","{""Service options"":[""In-store shopping""],""Accessibility"":[""Wheelchair accessible entrance""],""Offerings"":[""Oil change"",""Repair services""],""Payments"":[""Checks"",""Debit cards"",""Credit cards""]}",0x89c77b24149e2251:0x452fde17b153e3c0 | 0x89c763585c99f8e1:0xed05e264bbdac93a | 0x89c763548877a69b:0x33b38d2e900ce72b | 0x89c7634bf6c977f3:0x173f2c9ae230cd6c | 0x89c763585c99f8e1:0x6cbd3cd3db9aabc7
105594601970139491045,Mawmma Bear,Petco,5.0,Great service,2019-11-07 12:59:27,1573102767208,0x89c701c5101ef9bd:0xf1428336308f9748,"Petco, 4491 Kirkwood Hwy, Wilmington, DE 19808","Chain with pet food & supplies, such as toys, beds & apparel (many offer pet services & adoptions).",39.7265019,-75.654357,4.3,958,$$,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c701c5101ef9bd:0xf1428336308f9748?authuser=-1&hl=en&gl=us,Pet supply store | Bird shop | Fish store | Pet store | Reptile store | Tropical fish store,0,,,,"{""Monday"":""9AM–8PM"",""Tuesday"":""9AM–8PM"",""Wednesday"":""9AM–8PM"",""Thursday"":""9AM–8PM"",""Friday"":""9AM–8PM"",""Saturday"":""9AM–8PM"",""Sunday"":""10AM–7PM""}","{""Service options"":[""Curbside pickup"",""Delivery"",""In-store pickup"",""In-store shopping""],""Health & safety"":[""Mask required"",""Staff wear masks"",""Staff get temperature checks"",""Staff required to disinfect surfaces between visits"",""Safety dividers at checkout""],""Accessibility"":[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""],""Planning"":[""Quick visit""],""Payments"":[""Debit cards"",""NFC mobile payments""]}",0x89c7011cc99c31bb:0x2803133b08b64477 | 0x89c6fcbc210a81a3:0x5123ea6000039766 | 0x89c7a9f2ae8a6f55:0x8eab8c7f3e65ca8e | 0x89c6fd650c5f3357:0x3cc67a0f7217856c | 0x89c7008482579d95:0x661b07b9262d138c
115335948968382352986,Linda Sullivan,Kmart,2.0,Still in renovation... getting there.,2017-09-22 08:44:28,1506041068438,0x89b8b7b6a29231b5:0xae0be0f0f50dd153,"Kmart, 4364 DE-1, Rehoboth Beach, DE 19971","Chain store known for home goods, apparel, furniture & more, plus daily deals & celebrity brands.",38.7179541,-75.1127979,3.2,225,$,Permanently closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89b8b7b6a29231b5:0xae0be0f0f50dd153?authuser=-1&hl=en&gl=us,Department store,0,,,,"{""Thursday"":""8AM–10PM"",""Friday"":""8AM–10PM"",""Saturday"":""8AM–10PM"",""Sunday"":""8AM–10PM"",""Monday"":""8AM–10PM"",""Tuesday"":""8AM–10PM"",""Wednesday"":""8AM–10PM""}","{""Service options"":[""In-store pickup""],""Accessibility"":[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""],""Payments"":[""Checks"",""Debit cards""]}",0x89b8b7981dcb4481:0xdf1a945f780e45e6 | 0x89b8b7987e942e5b:0xee5120f87cea6e9a
108367331245270805424,Sarah Shivock,Evolve Bank & Trust Home Loan Center,5.0,Regan was fantastic from the moment she was recommended. Every home I was interested in she had the numbers for me right away. I don’t think she was never not available to answer my questions or concerns. Definitely a person you want on your team through this process.,2018-05-11 19:39:54,1526038794216,0x89c7011bb6df677d:0xa9d68fcc5ca9109f,"Evolve Bank & Trust Home Loan Center, 220 Continental Dr #215, Newark, DE 19713",,39.686542,-75.659173,4.9,125,,Closed ⋅ Opens 8:30AM Mon,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c7011bb6df677d:0xa9d68fcc5ca9109f?authuser=-1&hl=en&gl=us,Mortgage lender,0,2018-05-15 06:30:32,"We're happy to have Regan on our team! Thank you for taking the time to share your story and promote Regan's work, Sarah.",,"{""Saturday"":""Closed"",""Sunday"":""Closed"",""Monday"":""8:30AM–5PM"",""Tuesday"":""8:30AM–5PM"",""Wednesday"":""8:30AM–5PM"",""Thursday"":""8:30AM–5PM"",""Friday"":""8:30AM–5PM""}","{""Accessibility"":[""Wheelchair accessible entrance""]}",0x89c7a98d284f0a5b:0x8811b2201c0a038d | 0x89c7011a5bda6219:0xe9924cc8e3c6129c | 0x89c7011b78480f89:0xf9faeea4c821f922 | 0x89c6ffe247602137:0xe26635412b9682bd | 0x89c7011bb6a3dc53:0xcfe1cb845a8d0698
117498704182079735938,Lazbeef Tingz,Walmart Supercenter,5.0,Super nice also Black Friday deals are nice,2017-03-23 07:41:41,1490226101843,0x89c77b1f4713f097:0x84aa471b33b91f64,"Walmart Supercenter, 36 Jerome Dr, Dover, DE 19901, United States",,39.2165046,-75.5704265,3.9,3098,₩,Closed ⋅ Opens 6AM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c77b1f4713f097:0x84aa471b33b91f64?authuser=-1&hl=en&gl=kr,Department store | Clothing store | Craft store | Electronics store | Furniture store | Grocery store | Hardware store | Home goods store | Sporting goods store | Toy store,0,,,,"{""Wednesday"":""6AM–11PM"",""Thursday"":""6AM–11PM"",""Friday"":""6AM–11PM"",""Saturday"":""6AM–11PM"",""Sunday"":""6AM–11PM"",""Monday"":""6AM–11PM"",""Tuesday"":""7AM–11PM""}","{""Service options"":[""Curbside pickup"",""Delivery"",""In-store pick-up"",""In-store shopping"",""Same-day delivery""],""Health and safety"":[""Mask required"",""Staff required to disinfect surfaces between visits"",""Safety dividers at checkout""],""Accessibility"":[""Wheelchair-accessible car park"",""Wheelchair-accessible entrance""],""Planning"":[""Quick visit""]}",0x89c77b43922fd061:0x807c8dc19c8990c4 | 0x89c77b3325a13ddf:0xf3e13059f77e628f | 0x89c77b224d11a467:0xb9f634d1bc807b85 | 0x89c77b301f59eedb:0x6e5a9b6d367557fc | 0x89c770e4120e56d3:0x4689a9f66cecd658
106467590612745295565,Cordelia Lattimore,Caribbean Cuisine,3.0,"I enjoyed the placed, but the food was not that good as the place is.",2020-10-14 03:34:09,1602617649551,0x89c77b553eb6d9b1:0xfa26fa8a8de74984,"Caribbean Cuisine, 313 W Loockerman St, Dover, DE 19904",,39.1574947,-75.5288073,3.8,178,,Opens soon ⋅ 1PM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c77b553eb6d9b1:0xfa26fa8a8de74984?authuser=-1&hl=en&gl=us,Jamaican restaurant,0,,,,"{""Sunday"":""1–6PM"",""Monday"":""11AM–7PM"",""Tuesday"":""11AM–7PM"",""Wednesday"":""11AM–7PM"",""Thursday"":""11AM–8PM"",""Friday"":""11AM–8PM"",""Saturday"":""10:30AM–8PM""}","{""Service options"":[""Delivery"",""Takeout"",""Dine-in""],""Health & safety"":[""Mask required""],""Popular for"":[""Lunch"",""Dinner"",""Solo dining""],""Accessibility"":[""Wheelchair accessible entrance""],""Offerings"":[""Comfort food"",""Healthy options"",""Quick bite"",""Small plates""],""Dining options"":[""Lunch"",""Dinner"",""Catering"",""Dessert""],""Atmosphere"":[""Casual""],""Crowd"":[""College students""],""Planning"":[""Usually a wait""]}",0x89c7636ef448a655:0xb2b9abbbfd83cd36 | 0x89c77bb377b41c3d:0x858fb07723b2d76e | 0x89c77b5357dad721:0x1ab8406e6bf49d50 | 0x89c764b6b7b089e7:0x1ee5a7d5555fd5f5 | 0x89c77b55722456fb:0x49b7fda29567f34d
113848407774436894519,hadja oumou camara,9th mile galleria,5.0,Great spot! Celebrated my wedding here in April 2021 and everything went great. The manager and his staff were very accommodating and understanding. Thank you to the entire team ♥️,2021-04-22 12:44:30,1619066670827,0x89c6fd41f8cec0e3:0x6e6c6d44356ae3ec,"9th mile galleria, 603 N Market St, Wilmington, DE 19801",,39.7420806,-75.5503234,4.4,87,,Closed ⋅ Opens 9PM Fri,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c6fd41f8cec0e3:0x6e6c6d44356ae3ec?authuser=-1&hl=en&gl=us,Event venue | Lounge,0,,,,"{""Wednesday"":""Closed"",""Thursday"":""Closed"",""Friday"":""9PM–1:30AM"",""Saturday"":""9PM–1:30AM"",""Sunday"":""Closed"",""Monday"":""Closed"",""Tuesday"":""Closed""}","{""Accessibility"":[""Wheelchair accessible entrance""]}",0x89c6fd0d64e01d6f:0xa0ce67544fadb646 | 0x89c6fd420e1ece19:0x51113a1e42082759 | 0x89c6fd68384856ad:0x148ec2646fd36d8e | 0x89c6fd3848e47609:0x5dabb2b474090db8 | 0x89c6fd38b57f4135:0x709b1bfa37c93ba4
101502528137969170765,Anthony Antonelli,Middletown Car Care,5.0,"Performed emergency exhaust repair on our way home from the beach and provided additional recommendations for repairs. Very professional, friendly team. Would highly recommend!",2020-08-27 01:34:25,1598463265877,0x89c7a0760d7553ff:0x317108e23ef5f0c0,"Middletown Car Care, 50 E Main St, Middletown, DE 19709",,39.4495657,-75.7151884,4.6,97,,Closed ⋅ Opens 8AM Mon,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c7a0760d7553ff:0x317108e23ef5f0c0?authuser=-1&hl=en&gl=us,Auto repair shop,0,2020-08-27 03:12:06,"Thank you so much!!! Stay healthy, please call us when home safe",,"{""Saturday"":""Closed"",""Sunday"":""Closed"",""Monday"":""8AM–5PM"",""Tuesday"":""8AM–5PM"",""Wednesday"":""8AM–5PM"",""Thursday"":""8AM–5PM"",""Friday"":""8AM–5PM""}","{""Accessibility"":[""Wheelchair accessible entrance""],""Offerings"":[""Oil change""],""Amenities"":[""Mechanic""],""Planning"":[""Appointments recommended""]}",0x89c7a073b5ab1fbd:0x7fd1b03369b0e806 | 0x89c7a073ccda3ac1:0x2a803920a7651769 | 0x89c7a0840475ba8f:0x15078b767cd01c9c | 0x89c7a0873bedce77:0x4164c69d1d86d349 | 0x89c7a0707cac6f23:0xc1720094502d016a
101725828042663385435,Sondra Cuayo,Amalfi Pizza,5.0,Best Italian!,2019-08-02 09:51:08,1564710668716,0x89c7a96686090357:0x6792e5aa8cad3334,"Amalfi Pizza, 208 Suburban Dr, Newark, DE 19711",Family-friendly menu of pizza & Italian fare in a relaxed setting with exposed brick & yellow walls.,39.6682831,-75.7765004,4.5,495,$,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c7a96686090357:0x6792e5aa8cad3334?authuser=-1&hl=en&gl=us,Pizza restaurant | Family restaurant | Italian restaurant,0,,,,"{""Thursday"":""10AM–10PM"",""Friday"":""10AM–10:30PM"",""Saturday"":""10AM–10:30PM"",""Sunday"":""11AM–8:30PM"",""Monday"":""10AM–10PM"",""Tuesday"":""10AM–10PM"",""Wednesday"":""10AM–10PM""}","{""Service options"":[""No-contact delivery"",""Delivery"",""Takeout""],""Health & safety"":[""Mask required"",""Staff required to disinfect surfaces between visits""],""Highlights"":[""Fast service""],""Popular for"":[""Lunch"",""Dinner"",""Solo dining""],""Accessibility"":[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""],""Offerings"":[""Comfort food"",""Healthy options"",""Kids' menu"",""Quick bite"",""Small plates"",""Vegetarian options""],""Dining options"":[""Catering"",""Dessert""],""Amenities"":[""Good for kids"",""High chairs""],""Atmosphere"":[""Casual"",""Cozy""],""Crowd"":[""College students"",""Groups""],""Payments"":[""NFC mobile payments""]}",0x89c7aa39e4289311:0x2aa1febeffe1718d | 0x89c7aa3a623e4255:0x49eaf291a3c5859 | 0x89c7a9983e5db4d7:0x8d964ad3f196d292 | 0x89c7a9f0a4009dd7:0xf21be360df271218 | 0x89c7abd3352d6ef1:0xa559506a4852fd1b
114503164661946707980,Anitra dotCom,7 Day Farmers Market,3.0,"Not many deals here. You can get fresh meat cheap but not much else. They are good for finding Caribbean, Latin American, Chinese, and some African staples. Also, black people plz know that its not your imagination - the Latino security guy is following you",2018-10-14 05:23:02,1539465782351,0x89c6fdbf69c37beb:0xa05fd41c7a4189d,"7 Day Farmers Market, 3901 Lancaster Pike, Wilmington, DE 19805",,39.756647,-75.59655,4.1,667,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c6fdbf69c37beb:0xa05fd41c7a4189d?authuser=-1&hl=en&gl=us,Supermarket | ATM,0,,,,"{""Sunday"":""8AM–8PM"",""Monday"":""8AM–9PM"",""Tuesday"":""8AM–9PM"",""Wednesday"":""8AM–9PM"",""Thursday"":""8AM–9PM"",""Friday"":""8AM–9PM"",""Saturday"":""8AM–9PM""}","{""Service options"":[""In-store shopping"",""Delivery""],""Health & safety"":[""Mask required"",""Safety dividers at checkout""],""Highlights"":[""Great produce""],""Accessibility"":[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""],""Planning"":[""Quick visit""],""Payments"":[""NFC mobile payments""]}",0x89c7005f0e874953:0xd7b5b224596ee9c8 | 0x89c6fdbf69c6b969:0x573ca27617c2e22f | 0x89c6fd0556fe27d5:0x9984075bdc30fc3b | 0x89c701fd34dac1f3:0x622ee28e05676d21 | 0x89c6e31944e176f5:0xd231c54e48309150
113674350923188537944,Steve Schaefer,Stanley's Tavern,5.0,Staff is always friendly & welcoming. Food & drinks are always top notch.,2019-12-01 13:55:14,1575179714876,0x89c6e4bc5d73b5e1:0xc701c95c825e00e9,"Stanley's Tavern, 2038 Foulk Rd, Wilmington, DE 19810",American food & a wide beer selection at a family-friendly sports bar in a circa-1935 space.,39.8165849,-75.5071515,4.3,793,$$,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c6e4bc5d73b5e1:0xc701c95c825e00e9?authuser=-1&hl=en&gl=us,Bar & grill | Banquet hall | Liquor store | Restaurant | Sports bar,0,,,,"{""Sunday"":""11AM–10PM"",""Monday"":""11AM–10PM"",""Tuesday"":""11AM–10PM"",""Wednesday"":""11AM–10PM"",""Thursday"":""11AM–10PM"",""Friday"":""11AM–11PM"",""Saturday"":""11AM–11PM""}","{""Service options"":[""Curbside pickup"",""No-contact delivery"",""Delivery"",""Takeout"",""Dine-in""],""Health & safety"":[""Mask required"",""Staff required to disinfect surfaces between visits""],""Highlights"":[""Bar games"",""Fast service"",""Great bar food"",""Great cocktails"",""Sports"",""Trivia night""],""Popular for"":[""Lunch"",""Dinner"",""Solo dining""],""Accessibility"":[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot"",""Wheelchair accessible restroom"",""Wheelchair accessible seating""],""Offerings"":[""Alcohol"",""Beer"",""Cocktails"",""Coffee"",""Comfort food"",""Food"",""Food at bar"",""Happy hour drinks"",""Happy hour food"",""Hard liquor"",""Kids' menu"",""Late-night food"",""Quick bite"",""Small plates"",""Wine""],""Dining options"":[""Lunch"",""Dinner"",""Catering"",""Dessert"",""Seating""],""Amenities"":[""Bar onsite"",""Good for kids"",""High chairs"",""Restroom"",""Wi-Fi""],""Atmosphere"":[""Casual"",""Cozy""],""Crowd"":[""Family-friendly"",""Groups"",""Tourists""],""Planning"":[""Accepts reservations""],""Payments"":[""Debit cards"",""Credit cards""]}",0x89c6e4ebfa96ce1d:0x5891c726d16e34ca | 0x89c6fd41b1685f25:0xffacf67ca1084f67 | 0x89c6e35ff0bcb883:0x30ff4408a10d5cc9 | 0x89c6fd3f85d32b5b:0xd43eb775f253ae7f | 0x89c701a52a5a7fa9:0x9e5f255e22f323b3
105289522560965375112,Sara Ingles,Two Brothers Auto Sales LLC,5.0,Great place with great people! Good prices on cars!,2016-04-15 02:54:30,1460660070444,0x89c77a63e4fecb0d:0x62ffbd1e21847561,"Two Brothers Auto Sales LLC, 5835 N Dupont Hwy, Dover, DE 19901",,39.2286491,-75.5793914,4.6,128,,Open ⋅ Closes 8PM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c77a63e4fecb0d:0x62ffbd1e21847561?authuser=-1&hl=en&gl=us,Car dealer,0,,,,"{""Wednesday"":""8AM–8PM"",""Thursday"":""8AM–8PM"",""Friday"":""8AM–8PM"",""Saturday"":""8AM–6PM"",""Sunday"":""Closed"",""Monday"":""8AM–8PM"",""Tuesday"":""8AM–8PM""}","{""Service options"":[""Delivery""],""Accessibility"":[""Wheelchair accessible entrance""],""Offerings"":[""Oil change"",""Repair services""]}",0x89c77a605ae12e89:0x46e8aebcaf15f2be | 0x89c77afca5191061:0xe43743b828c67539 | 0x89c7634bf6c977f3:0x173f2c9ae230cd6c | 0x89c76350031e2b5f:0x164bcb422adc1170 | 0x89c7636e69280545:0x8cd6fa4b6f373566
101086644853640677220,animals are like family,Biden Welcome Center,5.0,"Clean, reasonable, i cant believe people would go here as a day tripping outing . Bathrooms were clean and available. Food was orderly and edible. Plenty of parking. Like a mall with some shopping.",2020-07-18 04:42:19,1595018539579,0x89c700cae81b2963:0xd8978078608af2e,"Biden Welcome Center, 530 John F Kennedy Memorial Hwy, Newark, DE 19702",,39.662164,-75.691185,4.2,1710,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c700cae81b2963:0xd8978078608af2e?authuser=-1&hl=en&gl=us,Coffee shop | Cafe | Coffee store | Espresso bar | Tourist information center,0,,,,"{""Sunday"":""6AM–8PM"",""Monday"":""6AM–7PM"",""Tuesday"":""6AM–7PM"",""Wednesday"":""6AM–7PM"",""Thursday"":""6AM–7PM"",""Friday"":""6AM–8PM"",""Saturday"":""6AM–8PM""}","{""Accessibility"":[""Wheelchair accessible entrance""],""Offerings"":[""Coffee""],""Amenities"":[""Good for kids""]}",0x89c7074a997dc68b:0x9453aa21149153ee | 0x89c6e681090b1b0f:0xf253409b0c560b4b | 0x89c7aa2ea3720f15:0xad2e6a7ef461f263 | 0x89c71d03cfffffff:0xb16bfac54fe08d79 | 0x89c7a9bcf1483999:0x5e7e4a908cf95b41
